행정동코드,법정동코드,시도명,시군구명,읍면동명,행정동시군구코드,행정동읍면동코드,주소
1111051500,1111010100,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111010200,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111010300,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111010400,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111010500,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111010800,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111010900,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111011000,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111011100,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111051500,1111011900,서울특별시,종로구,청운효자동,11110,51500,서울특별시 종로구 청운효자동
1111053000,1111010600,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111010700,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111011200,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111011300,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111011400,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111011500,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111011600,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111011700,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111011800,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111011900,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111012000,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111053000,1111012100,서울특별시,종로구,사직동,11110,53000,서울특별시 종로구 사직동
1111054000,1111013900,서울특별시,종로구,삼청동,11110,54000,서울특별시 종로구 삼청동
1111054000,1111014000,서울특별시,종로구,삼청동,11110,54000,서울특별시 종로구 삼청동
1111054000,1111014100,서울특별시,종로구,삼청동,11110,54000,서울특별시 종로구 삼청동
1111054000,1111014200,서울특별시,종로구,삼청동,11110,54000,서울특별시 종로구 삼청동
1111054000,1111014300,서울특별시,종로구,삼청동,11110,54000,서울특별시 종로구 삼청동
1111054000,1111014400,서울특별시,종로구,삼청동,11110,54000,서울특별시 종로구 삼청동
1111054000,1111014500,서울특별시,종로구,삼청동,11110,54000,서울특별시 종로구 삼청동
1111055000,1111018400,서울특별시,종로구,부암동,11110,55000,서울특별시 종로구 부암동
1111055000,1111018500,서울특별시,종로구,부암동,11110,55000,서울특별시 종로구 부암동
1111055000,1111018600,서울특별시,종로구,부암동,11110,55000,서울특별시 종로구 부암동
1111056000,1111018200,서울특별시,종로구,평창동,11110,56000,서울특별시 종로구 평창동
1111056000,1111018300,서울특별시,종로구,평창동,11110,56000,서울특별시 종로구 평창동
1111057000,1111018700,서울특별시,종로구,무악동,11110,57000,서울특별시 종로구 무악동
1111058000,1111017600,서울특별시,종로구,교남동,11110,58000,서울특별시 종로구 교남동
1111058000,1111017700,서울특별시,종로구,교남동,11110,58000,서울특별시 종로구 교남동
1111058000,1111017800,서울특별시,종로구,교남동,11110,58000,서울특별시 종로구 교남동
1111058000,1111017900,서울특별시,종로구,교남동,11110,58000,서울특별시 종로구 교남동
1111058000,1111018000,서울특별시,종로구,교남동,11110,58000,서울특별시 종로구 교남동
1111058000,1111018100,서울특별시,종로구,교남동,11110,58000,서울특별시 종로구 교남동
1111060000,1111014600,서울특별시,종로구,가회동,11110,60000,서울특별시 종로구 가회동
1111060000,1111014700,서울특별시,종로구,가회동,11110,60000,서울특별시 종로구 가회동
1111060000,1111014800,서울특별시,종로구,가회동,11110,60000,서울특별시 종로구 가회동
1111060000,1111014900,서울특별시,종로구,가회동,11110,60000,서울특별시 종로구 가회동
1111061500,1111011900,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111012200,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111012300,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111012400,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111012500,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111012600,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111012700,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111012800,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111012900,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013000,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013100,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013200,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013300,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013400,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013500,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013600,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013700,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111013800,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015000,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015100,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015200,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015300,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015400,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015500,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015600,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015700,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015800,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111015900,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111061500,1111016100,서울특별시,종로구,종로1.2.3.4가동,11110,61500,서울특별시 종로구 종로1.2.3.4가동
1111063000,1111016000,서울특별시,종로구,종로5.6가동,11110,63000,서울특별시 종로구 종로5.6가동
1111063000,1111016200,서울특별시,종로구,종로5.6가동,11110,63000,서울특별시 종로구 종로5.6가동
1111063000,1111016300,서울특별시,종로구,종로5.6가동,11110,63000,서울특별시 종로구 종로5.6가동
1111063000,1111016400,서울특별시,종로구,종로5.6가동,11110,63000,서울특별시 종로구 종로5.6가동
1111063000,1111016700,서울특별시,종로구,종로5.6가동,11110,63000,서울특별시 종로구 종로5.6가동
1111064000,1111016500,서울특별시,종로구,이화동,11110,64000,서울특별시 종로구 이화동
1111064000,1111016600,서울특별시,종로구,이화동,11110,64000,서울특별시 종로구 이화동
1111064000,1111016800,서울특별시,종로구,이화동,11110,64000,서울특별시 종로구 이화동
1111065000,1111013000,서울특별시,종로구,혜화동,11110,65000,서울특별시 종로구 혜화동
1111065000,1111016900,서울특별시,종로구,혜화동,11110,65000,서울특별시 종로구 혜화동
1111065000,1111017000,서울특별시,종로구,혜화동,11110,65000,서울특별시 종로구 혜화동
1111065000,1111017100,서울특별시,종로구,혜화동,11110,65000,서울특별시 종로구 혜화동
1111065000,1111017200,서울특별시,종로구,혜화동,11110,65000,서울특별시 종로구 혜화동
1111065000,1111017300,서울특별시,종로구,혜화동,11110,65000,서울특별시 종로구 혜화동
1111067000,1111017400,서울특별시,종로구,창신제1동,11110,67000,서울특별시 종로구 창신제1동
1111068000,1111017400,서울특별시,종로구,창신제2동,11110,68000,서울특별시 종로구 창신제2동
1111069000,1111017400,서울특별시,종로구,창신제3동,11110,69000,서울특별시 종로구 창신제3동
1111070000,1111017500,서울특별시,종로구,숭인제1동,11110,70000,서울특별시 종로구 숭인제1동
1111071000,1111017500,서울특별시,종로구,숭인제2동,11110,71000,서울특별시 종로구 숭인제2동
1114052000,1114011100,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114011300,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114011400,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114011500,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114011600,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114011700,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114011900,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114016600,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114016700,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114016800,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114016900,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114052000,1114017000,서울특별시,중구,소공동,11140,52000,서울특별시 중구 소공동
1114054000,1114011200,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114011600,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114011700,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114011800,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114011900,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114012000,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114012100,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114012200,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114012400,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114054000,1114016800,서울특별시,중구,회현동,11140,54000,서울특별시 중구 회현동
1114055000,1114010100,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114010200,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114010300,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114010400,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114010500,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114010600,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114010700,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114010800,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114010900,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114011000,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114011500,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012100,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012200,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012300,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012400,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012500,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012600,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012700,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012800,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114012900,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114013000,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114013100,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114055000,1114014200,서울특별시,중구,명동,11140,55000,서울특별시 중구 명동
1114057000,1114013200,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114013300,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114013600,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114013700,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114013800,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114013900,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114014000,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114014100,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114014200,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114014400,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114057000,1114015800,서울특별시,중구,필동,11140,57000,서울특별시 중구 필동
1114058000,1114013600,서울특별시,중구,장충동,11140,58000,서울특별시 중구 장충동
1114058000,1114014300,서울특별시,중구,장충동,11140,58000,서울특별시 중구 장충동
1114058000,1114014400,서울특별시,중구,장충동,11140,58000,서울특별시 중구 장충동
1114059000,1114013200,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114013300,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114013400,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114013500,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114014500,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114014600,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114014700,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114014800,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114014900,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114059000,1114015400,서울특별시,중구,광희동,11140,59000,서울특별시 중구 광희동
1114060500,1114015000,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
1114060500,1114015100,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
1114060500,1114015200,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
1114060500,1114015300,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
1114060500,1114015500,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
1114060500,1114015600,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
1114060500,1114015700,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
1114060500,1114015900,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
1114060500,1114016000,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
1114060500,1114016100,서울특별시,중구,을지로동,11140,60500,서울특별시 중구 을지로동
1114061500,1114016200,서울특별시,중구,신당동,11140,61500,서울특별시 중구 신당동
1114061500,1114016300,서울특별시,중구,신당동,11140,61500,서울특별시 중구 신당동
1114061500,1114016400,서울특별시,중구,신당동,11140,61500,서울특별시 중구 신당동
1114062500,1114016200,서울특별시,중구,다산동,11140,62500,서울특별시 중구 다산동
1114063500,1114016200,서울특별시,중구,약수동,11140,63500,서울특별시 중구 약수동
1114064500,1114016200,서울특별시,중구,청구동,11140,64500,서울특별시 중구 청구동
1114065000,1114016200,서울특별시,중구,신당제5동,11140,65000,서울특별시 중구 신당제5동
1114066500,1114016200,서울특별시,중구,동화동,11140,66500,서울특별시 중구 동화동
1114067000,1114016500,서울특별시,중구,황학동,11140,67000,서울특별시 중구 황학동
1114068000,1114017100,서울특별시,중구,중림동,11140,68000,서울특별시 중구 중림동
1114068000,1114017200,서울특별시,중구,중림동,11140,68000,서울특별시 중구 중림동
1114068000,1114017300,서울특별시,중구,중림동,11140,68000,서울특별시 중구 중림동
1114068000,1114017400,서울특별시,중구,중림동,11140,68000,서울특별시 중구 중림동
1117051000,1117010100,서울특별시,용산구,후암동,11170,51000,서울특별시 용산구 후암동
1117052000,1117010200,서울특별시,용산구,용산2가동,11170,52000,서울특별시 용산구 용산2가동
1117052000,1117010300,서울특별시,용산구,용산2가동,11170,52000,서울특별시 용산구 용산2가동
1117053000,1117010400,서울특별시,용산구,남영동,11170,53000,서울특별시 용산구 남영동
1117053000,1117010500,서울특별시,용산구,남영동,11170,53000,서울특별시 용산구 남영동
1117053000,1117010600,서울특별시,용산구,남영동,11170,53000,서울특별시 용산구 남영동
1117053000,1117010700,서울특별시,용산구,남영동,11170,53000,서울특별시 용산구 남영동
1117055500,1117010800,서울특별시,용산구,청파동,11170,55500,서울특별시 용산구 청파동
1117055500,1117010900,서울특별시,용산구,청파동,11170,55500,서울특별시 용산구 청파동
1117055500,1117011000,서울특별시,용산구,청파동,11170,55500,서울특별시 용산구 청파동
1117055500,1117011100,서울특별시,용산구,청파동,11170,55500,서울특별시 용산구 청파동
1117056000,1117011200,서울특별시,용산구,원효로제1동,11170,56000,서울특별시 용산구 원효로제1동
1117056000,1117011300,서울특별시,용산구,원효로제1동,11170,56000,서울특별시 용산구 원효로제1동
1117056000,1117012200,서울특별시,용산구,원효로제1동,11170,56000,서울특별시 용산구 원효로제1동
1117056000,1117012300,서울특별시,용산구,원효로제1동,11170,56000,서울특별시 용산구 원효로제1동
1117057000,1117011400,서울특별시,용산구,원효로제2동,11170,57000,서울특별시 용산구 원효로제2동
1117057000,1117011500,서울특별시,용산구,원효로제2동,11170,57000,서울특별시 용산구 원효로제2동
1117057000,1117011600,서울특별시,용산구,원효로제2동,11170,57000,서울특별시 용산구 원효로제2동
1117057000,1117011700,서울특별시,용산구,원효로제2동,11170,57000,서울특별시 용산구 원효로제2동
1117057000,1117011800,서울특별시,용산구,원효로제2동,11170,57000,서울특별시 용산구 원효로제2동
1117058000,1117011900,서울특별시,용산구,효창동,11170,58000,서울특별시 용산구 효창동
1117059000,1117012000,서울특별시,용산구,용문동,11170,59000,서울특별시 용산구 용문동
1117059000,1117012100,서울특별시,용산구,용문동,11170,59000,서울특별시 용산구 용문동
1117062500,1117012400,서울특별시,용산구,한강로동,11170,62500,서울특별시 용산구 한강로동
1117062500,1117012500,서울특별시,용산구,한강로동,11170,62500,서울특별시 용산구 한강로동
1117062500,1117012600,서울특별시,용산구,한강로동,11170,62500,서울특별시 용산구 한강로동
1117062500,1117012700,서울특별시,용산구,한강로동,11170,62500,서울특별시 용산구 한강로동
1117062500,1117012800,서울특별시,용산구,한강로동,11170,62500,서울특별시 용산구 한강로동
1117063000,1117012900,서울특별시,용산구,이촌제1동,11170,63000,서울특별시 용산구 이촌제1동
1117064000,1117012900,서울특별시,용산구,이촌제2동,11170,64000,서울특별시 용산구 이촌제2동
1117065000,1117013000,서울특별시,용산구,이태원제1동,11170,65000,서울특별시 용산구 이태원제1동
1117066000,1117013000,서울특별시,용산구,이태원제2동,11170,66000,서울특별시 용산구 이태원제2동
1117068500,1117013100,서울특별시,용산구,한남동,11170,68500,서울특별시 용산구 한남동
1117069000,1117013200,서울특별시,용산구,서빙고동,11170,69000,서울특별시 용산구 서빙고동
1117069000,1117013300,서울특별시,용산구,서빙고동,11170,69000,서울특별시 용산구 서빙고동
1117069000,1117013400,서울특별시,용산구,서빙고동,11170,69000,서울특별시 용산구 서빙고동
1117069000,1117013500,서울특별시,용산구,서빙고동,11170,69000,서울특별시 용산구 서빙고동
1117070000,1117013600,서울특별시,용산구,보광동,11170,70000,서울특별시 용산구 보광동
1120052000,1120010200,서울특별시,성동구,왕십리제2동,11200,52000,서울특별시 성동구 왕십리제2동
1120053500,1120010100,서울특별시,성동구,왕십리도선동,11200,53500,서울특별시 성동구 왕십리도선동
1120053500,1120010200,서울특별시,성동구,왕십리도선동,11200,53500,서울특별시 성동구 왕십리도선동
1120053500,1120010300,서울특별시,성동구,왕십리도선동,11200,53500,서울특별시 성동구 왕십리도선동
1120053500,1120010400,서울특별시,성동구,왕십리도선동,11200,53500,서울특별시 성동구 왕십리도선동
1120054000,1120010500,서울특별시,성동구,마장동,11200,54000,서울특별시 성동구 마장동
1120055000,1120010600,서울특별시,성동구,사근동,11200,55000,서울특별시 성동구 사근동
1120055000,1120010700,서울특별시,성동구,사근동,11200,55000,서울특별시 성동구 사근동
1120056000,1120010700,서울특별시,성동구,행당제1동,11200,56000,서울특별시 성동구 행당제1동
1120057000,1120010700,서울특별시,성동구,행당제2동,11200,57000,서울특별시 성동구 행당제2동
1120058000,1120010800,서울특별시,성동구,응봉동,11200,58000,서울특별시 성동구 응봉동
1120059000,1120010900,서울특별시,성동구,금호1가동,11200,59000,서울특별시 성동구 금호1가동
1120061500,1120011000,서울특별시,성동구,금호2.3가동,11200,61500,서울특별시 성동구 금호2.3가동
1120061500,1120011100,서울특별시,성동구,금호2.3가동,11200,61500,서울특별시 성동구 금호2.3가동
1120062000,1120011200,서울특별시,성동구,금호4가동,11200,62000,서울특별시 성동구 금호4가동
1120064500,1120011300,서울특별시,성동구,옥수동,11200,64500,서울특별시 성동구 옥수동
1120065000,1120011400,서울특별시,성동구,성수1가제1동,11200,65000,서울특별시 성동구 성수1가제1동
1120066000,1120011400,서울특별시,성동구,성수1가제2동,11200,66000,서울특별시 성동구 성수1가제2동
1120067000,1120011500,서울특별시,성동구,성수2가제1동,11200,67000,서울특별시 성동구 성수2가제1동
1120069000,1120011500,서울특별시,성동구,성수2가제3동,11200,69000,서울특별시 성동구 성수2가제3동
1120072000,1120011800,서울특별시,성동구,송정동,11200,72000,서울특별시 성동구 송정동
1120079000,1120011800,서울특별시,성동구,용답동,11200,79000,서울특별시 성동구 용답동
1120079000,1120012200,서울특별시,성동구,용답동,11200,79000,서울특별시 성동구 용답동
1121571000,1121510700,서울특별시,광진구,화양동,11215,71000,서울특별시 광진구 화양동
1121573000,1121510900,서울특별시,광진구,군자동,11215,73000,서울특별시 광진구 군자동
1121574000,1121510100,서울특별시,광진구,중곡제1동,11215,74000,서울특별시 광진구 중곡제1동
1121575000,1121510100,서울특별시,광진구,중곡제2동,11215,75000,서울특별시 광진구 중곡제2동
1121576000,1121510100,서울특별시,광진구,중곡제3동,11215,76000,서울특별시 광진구 중곡제3동
1121577000,1121510100,서울특별시,광진구,중곡제4동,11215,77000,서울특별시 광진구 중곡제4동
1121578000,1121510200,서울특별시,광진구,능동,11215,78000,서울특별시 광진구 능동
1121581000,1121510400,서울특별시,광진구,광장동,11215,81000,서울특별시 광진구 광장동
1121582000,1121510500,서울특별시,광진구,자양제1동,11215,82000,서울특별시 광진구 자양제1동
1121583000,1121510500,서울특별시,광진구,자양제2동,11215,83000,서울특별시 광진구 자양제2동
1121584000,1121510500,서울특별시,광진구,자양제3동,11215,84000,서울특별시 광진구 자양제3동
1121584700,1121510500,서울특별시,광진구,자양제4동,11215,84700,서울특별시 광진구 자양제4동
1121585000,1121510300,서울특별시,광진구,구의제1동,11215,85000,서울특별시 광진구 구의제1동
1121586000,1121510300,서울특별시,광진구,구의제2동,11215,86000,서울특별시 광진구 구의제2동
1121587000,1121510300,서울특별시,광진구,구의제3동,11215,87000,서울특별시 광진구 구의제3동
1123053600,1123010100,서울특별시,동대문구,용신동,11230,53600,서울특별시 동대문구 용신동
1123053600,1123010200,서울특별시,동대문구,용신동,11230,53600,서울특별시 동대문구 용신동
1123054500,1123010300,서울특별시,동대문구,제기동,11230,54500,서울특별시 동대문구 제기동
1123056000,1123010400,서울특별시,동대문구,전농제1동,11230,56000,서울특별시 동대문구 전농제1동
1123057000,1123010400,서울특별시,동대문구,전농제2동,11230,57000,서울특별시 동대문구 전농제2동
1123060000,1123010500,서울특별시,동대문구,답십리제1동,11230,60000,서울특별시 동대문구 답십리제1동
1123061000,1123010500,서울특별시,동대문구,답십리제2동,11230,61000,서울특별시 동대문구 답십리제2동
1123065000,1123010600,서울특별시,동대문구,장안제1동,11230,65000,서울특별시 동대문구 장안제1동
1123066000,1123010600,서울특별시,동대문구,장안제2동,11230,66000,서울특별시 동대문구 장안제2동
1123070500,1123010700,서울특별시,동대문구,청량리동,11230,70500,서울특별시 동대문구 청량리동
1123071000,1123010800,서울특별시,동대문구,회기동,11230,71000,서울특별시 동대문구 회기동
1123072000,1123010900,서울특별시,동대문구,휘경제1동,11230,72000,서울특별시 동대문구 휘경제1동
1123073000,1123010900,서울특별시,동대문구,휘경제2동,11230,73000,서울특별시 동대문구 휘경제2동
1123074000,1123011000,서울특별시,동대문구,이문제1동,11230,74000,서울특별시 동대문구 이문제1동
1123075000,1123011000,서울특별시,동대문구,이문제2동,11230,75000,서울특별시 동대문구 이문제2동
1126052000,1126010100,서울특별시,중랑구,면목제2동,11260,52000,서울특별시 중랑구 면목제2동
1126054000,1126010100,서울특별시,중랑구,면목제4동,11260,54000,서울특별시 중랑구 면목제4동
1126055000,1126010100,서울특별시,중랑구,면목제5동,11260,55000,서울특별시 중랑구 면목제5동
1126056500,1126010100,서울특별시,중랑구,면목본동,11260,56500,서울특별시 중랑구 면목본동
1126057000,1126010100,서울특별시,중랑구,면목제7동,11260,57000,서울특별시 중랑구 면목제7동
1126057500,1126010100,서울특별시,중랑구,면목제3.8동,11260,57500,서울특별시 중랑구 면목제3.8동
1126058000,1126010200,서울특별시,중랑구,상봉제1동,11260,58000,서울특별시 중랑구 상봉제1동
1126059000,1126010200,서울특별시,중랑구,상봉제2동,11260,59000,서울특별시 중랑구 상봉제2동
1126060000,1126010300,서울특별시,중랑구,중화제1동,11260,60000,서울특별시 중랑구 중화제1동
1126061000,1126010300,서울특별시,중랑구,중화제2동,11260,61000,서울특별시 중랑구 중화제2동
1126062000,1126010400,서울특별시,중랑구,묵제1동,11260,62000,서울특별시 중랑구 묵제1동
1126063000,1126010400,서울특별시,중랑구,묵제2동,11260,63000,서울특별시 중랑구 묵제2동
1126065500,1126010500,서울특별시,중랑구,망우본동,11260,65500,서울특별시 중랑구 망우본동
1126066000,1126010500,서울특별시,중랑구,망우제3동,11260,66000,서울특별시 중랑구 망우제3동
1126068000,1126010600,서울특별시,중랑구,신내1동,11260,68000,서울특별시 중랑구 신내1동
1126069000,1126010600,서울특별시,중랑구,신내2동,11260,69000,서울특별시 중랑구 신내2동
1129052500,1129010100,서울특별시,성북구,성북동,11290,52500,서울특별시 성북구 성북동
1129052500,1129010200,서울특별시,성북구,성북동,11290,52500,서울특별시 성북구 성북동
1129052500,1129010400,서울특별시,성북구,성북동,11290,52500,서울특별시 성북구 성북동
1129052500,1129010700,서울특별시,성북구,성북동,11290,52500,서울특별시 성북구 성북동
1129055500,1129010300,서울특별시,성북구,삼선동,11290,55500,서울특별시 성북구 삼선동
1129055500,1129010500,서울특별시,성북구,삼선동,11290,55500,서울특별시 성북구 삼선동
